,symbol,date,isEnabled
886,BIP,2020-04-09,True
887,BIPC,2020-04-09,True
888,BIS,2020-04-09,True
889,BIT,2020-04-09,True
890,BITA,2020-04-09,True
891,BIV,2020-04-09,True
892,BIZD,2020-04-09,True
893,BJ,2020-04-09,True
894,BJAN,2020-04-09,True
895,BJK,2020-04-09,True
896,BJRI,2020-04-09,True
897,BJUL,2020-04-09,True
898,BJUN,2020-04-09,True
899,BK,2020-04-09,True
900,BK-C,2020-04-09,True
901,BKCC,2020-04-09,True
902,BKD,2020-04-09,True
903,BKE,2020-04-09,True
904,BKEP,2020-04-09,True
905,BKEPP,2020-04-09,True
906,BKF,2020-04-09,True
907,BKH,2020-04-09,True
908,BKI,2020-04-09,True
909,BKK,2020-04-09,True
910,BKLC,2020-04-09,False
911,BKLN,2020-04-09,True
912,BKMC,2020-04-09,False
913,BKN,2020-04-09,True
914,BKNG,2020-04-09,True
915,BKR,2020-04-09,True
916,BKSC,2020-04-09,True
917,BKSE,2020-04-09,False
918,BKT,2020-04-09,True
919,BKTI,2020-04-09,True
920,BKU,2020-04-09,True
921,BKYI,2020-04-09,True
922,BL,2020-04-09,True
923,BLBD,2020-04-09,True
924,BLCM,2020-04-09,True
925,BLCN,2020-04-09,True
926,BLD,2020-04-09,True
927,BLDP,2020-04-09,True
928,BLDR,2020-04-09,True
929,BLE,2020-04-09,True
930,BLES,2020-04-09,True
931,BLFS,2020-04-09,True
932,BLHY,2020-04-09,True
933,BLIN,2020-04-09,True
934,BLK,2020-04-09,True
935,BLKB,2020-04-09,True
936,BLL,2020-04-09,True
937,BLMN,2020-04-09,True
938,BLNK,2020-04-09,True
939,BLNKW,2020-04-09,True
940,BLOK,2020-04-09,True
941,BLPH,2020-04-09,True
942,BLRX,2020-04-09,True
943,BLU,2020-04-09,True
944,BLUE,2020-04-09,True
945,BLV,2020-04-09,True
946,BLW,2020-04-09,True
947,BLX,2020-04-09,True
948,BMA,2020-04-09,True
949,BMAR,2020-04-09,False
950,BMCH,2020-04-09,True
951,BME,2020-04-09,True
952,BMEZ,2020-04-09,True
953,BMI,2020-04-09,True
954,BML-G,2020-04-09,True
955,BML-H,2020-04-09,True
956,BML-J,2020-04-09,True
957,BML-L,2020-04-09,True
958,BMLP,2020-04-09,True
959,BMO,2020-04-09,True
960,BMRA,2020-04-09,True
961,BMRC,2020-04-09,True
962,BMRN,2020-04-09,True
963,BMTC,2020-04-09,True
964,BMY,2020-04-09,True
965,BMY^,2020-04-09,True
966,BND,2020-04-09,True
967,BNDC,2020-04-09,True
968,BNDW,2020-04-09,True
969,BNDX,2020-04-09,True
970,BNED,2020-04-09,True
971,BNFT,2020-04-09,True
972,BNGO,2020-04-09,True
973,BNGOW,2020-04-09,True
974,BNKD,2020-04-09,True
975,BNKO,2020-04-09,True
976,BNKU,2020-04-09,True
977,BNKZ,2020-04-09,True
978,BNO,2020-04-09,True
979,BNOV,2020-04-09,True
980,BNS,2020-04-09,True
981,BNSO,2020-04-09,True
982,BNTC,2020-04-09,True
983,BNTCW,2020-04-09,True
984,BNTX,2020-04-09,True
985,BNY,2020-04-09,True
986,BOCH,2020-04-09,True
987,BOCT,2020-04-09,True
988,BOE,2020-04-09,True
989,BOH,2020-04-09,True
990,BOIL,2020-04-09,True
991,BOKF,2020-04-09,True
992,BOKFL,2020-04-09,True
993,BOMN,2020-04-09,True
994,BOND,2020-04-09,True
995,BOOM,2020-04-09,True
996,BOOT,2020-04-09,True
997,BORR,2020-04-09,True
998,BOSC,2020-04-09,True
999,BOSS,2020-04-09,True
1000,BOTJ,2020-04-09,True
1001,BOTZ,2020-04-09,True
1002,BOUT,2020-04-09,True
1003,BOX,2020-04-09,True
1004,BOXL,2020-04-09,True
1005,BP,2020-04-09,True
1006,BPFH,2020-04-09,True
1007,BPMC,2020-04-09,True
1008,BPMP,2020-04-09,True
1009,BPMX,2020-04-09,True
1010,BPOP,2020-04-09,True
1011,BPOPM,2020-04-09,True
1012,BPOPN,2020-04-09,True
1013,BPRN,2020-04-09,True
1014,BPT,2020-04-09,True
1015,BPTH,2020-04-09,True
1016,BPY,2020-04-09,True
1017,BPYPN,2020-04-09,True
1018,BPYPO,2020-04-09,True
1019,BPYPP,2020-04-09,True
1020,BPYU,2020-04-09,True
1021,BPYUP,2020-04-09,True
1022,BQH,2020-04-09,True
1023,BR,2020-04-09,True
1024,BRBR,2020-04-09,True
1025,BRBS,2020-04-09,True
1026,BRC,2020-04-09,True
1027,BREW,2020-04-09,True
1028,BRF,2020-04-09,True
1029,BRFS,2020-04-09,True
1030,BRG,2020-04-09,True
1031,BRG-A,2020-04-09,True
1032,BRG-C,2020-04-09,True
1033,BRG-D,2020-04-09,True
1034,BRID,2020-04-09,True
1035,BRK.A,2020-04-09,True
1036,BRK.B,2020-04-09,True
1037,BRKL,2020-04-09,True
1038,BRKR,2020-04-09,True
1039,BRKS,2020-04-09,True
1040,BRMK,2020-04-09,True
1041,BRMK+,2020-04-09,True
1042,BRN,2020-04-09,True
1043,BRO,2020-04-09,True
1044,BROG,2020-04-09,True
1045,BROGW,2020-04-09,True
1046,BRP,2020-04-09,True
1047,BRPA,2020-04-09,True
1048,BRPAR,2020-04-09,True
1049,BRPAU,2020-04-09,True
1050,BRPAW,2020-04-09,True
1051,BRQS,2020-04-09,True
1052,BRT,2020-04-09,True
1053,BRX,2020-04-09,True
1054,BRY,2020-04-09,True
1055,BRZU,2020-04-09,True
1056,BSA,2020-04-09,True
1057,BSAC,2020-04-09,True
1058,BSAE,2020-04-09,True
1059,BSBE,2020-04-09,True
1060,BSBK,2020-04-09,True
1061,BSBR,2020-04-09,True
1062,BSCE,2020-04-09,True
1063,BSCK,2020-04-09,True
1064,BSCL,2020-04-09,True
1065,BSCM,2020-04-09,True
1066,BSCN,2020-04-09,True
1067,BSCO,2020-04-09,True
1068,BSCP,2020-04-09,True
1069,BSCQ,2020-04-09,True
1070,BSCR,2020-04-09,True
1071,BSCS,2020-04-09,True
1072,BSCT,2020-04-09,True
1073,BSD,2020-04-09,True
1074,BSDE,2020-04-09,True
1075,BSE,2020-04-09,True
1076,BSEP,2020-04-09,True
1077,BSET,2020-04-09,True
1078,BSGM,2020-04-09,True
1079,BSIG,2020-04-09,True
1080,BSJK,2020-04-09,True
1081,BSJL,2020-04-09,True
1082,BSJM,2020-04-09,True
1083,BSJN,2020-04-09,True
1084,BSJO,2020-04-09,True
1085,BSJP,2020-04-09,True
1086,BSJQ,2020-04-09,True
1087,BSJR,2020-04-09,True
1088,BSL,2020-04-09,True
1089,BSM,2020-04-09,True
1090,BSML,2020-04-09,True
1091,BSMM,2020-04-09,True
1092,BSMN,2020-04-09,True
1093,BSMO,2020-04-09,True
1094,BSMP,2020-04-09,True
1095,BSMQ,2020-04-09,True
1096,BSMR,2020-04-09,True
1097,BSMS,2020-04-09,True
1098,BSMT,2020-04-09,True
1099,BSMX,2020-04-09,True
1100,BSQR,2020-04-09,True
1101,BSRR,2020-04-09,True
1102,BST,2020-04-09,True
1103,BSTC,2020-04-09,True
1104,BSTZ,2020-04-09,True
1105,BSV,2020-04-09,True
1106,BSVN,2020-04-09,True
1107,BSX,2020-04-09,True
1108,BTA,2020-04-09,True
1109,BTAI,2020-04-09,True
1110,BTAL,2020-04-09,True
1111,BTE,2020-04-09,True
1112,BTEC,2020-04-09,True
1113,BTG,2020-04-09,True
1114,BTI,2020-04-09,True
1115,BTN,2020-04-09,True
1116,BTO,2020-04-09,True
1117,BTT,2020-04-09,True
1118,BTU,2020-04-09,True
1119,BTYS,2020-04-09,True
1120,BTZ,2020-04-09,True
1121,BUD,2020-04-09,True
1122,BUG,2020-04-09,True
1123,BUI,2020-04-09,True
1124,BUL,2020-04-09,True
1125,BURL,2020-04-09,True
1126,BUSE,2020-04-09,True
1127,BUY,2020-04-09,True
1128,BUYN,2020-04-09,True
1129,BUYZ,2020-04-09,True
1130,BV,2020-04-09,True
1131,BVAL,2020-04-09,True
1132,BVN,2020-04-09,True
1133,BVSN,2020-04-09,True
1134,BVXV,2020-04-09,True
1135,BVXVW,2020-04-09,True
1136,BW,2020-04-09,True
1137,BWA,2020-04-09,True
1138,BWAY,2020-04-09,True
1139,BWB,2020-04-09,True
1140,BWEN,2020-04-09,True
1141,BWFG,2020-04-09,True
1142,BWG,2020-04-09,True
1143,BWL.A,2020-04-09,True
1144,BWMX,2020-04-09,True
1145,BWX,2020-04-09,True
1146,BWXT,2020-04-09,True
1147,BWZ,2020-04-09,True
1148,BX,2020-04-09,True
1149,BXC,2020-04-09,True
1150,BXG,2020-04-09,True
1151,BXMT,2020-04-09,True
1152,BXMX,2020-04-09,True
1153,BXP,2020-04-09,True
1154,BXP-B,2020-04-09,True
1155,BXRX,2020-04-09,True
1156,BXS,2020-04-09,True
1157,BXS-A,2020-04-09,True
1158,BY,2020-04-09,True
1159,BYD,2020-04-09,True
1160,BYFC,2020-04-09,True
1161,BYLD,2020-04-09,True
1162,BYM,2020-04-09,True
1163,BYND,2020-04-09,True
1164,BYSI,2020-04-09,True
1165,BZH,2020-04-09,True
1166,BZM,2020-04-09,True
1167,BZQ,2020-04-09,True
1168,BZUN,2020-04-09,True
1169,C,2020-04-09,True
1170,C-J,2020-04-09,True
1171,C-K,2020-04-09,True
1172,C-N,2020-04-09,True
1173,C-S,2020-04-09,True
1174,CAAP,2020-04-09,True
1175,CAAS,2020-04-09,True
1176,CABA,2020-04-09,True
1177,CABO,2020-04-09,True
1178,CAC,2020-04-09,True
1179,CACC,2020-04-09,True
1180,CACG,2020-04-09,True
1181,CACI,2020-04-09,True
1182,CADE,2020-04-09,True
1183,CAE,2020-04-09,True
1184,CAF,2020-04-09,True
1185,CAG,2020-04-09,True
1186,CAH,2020-04-09,True
1187,CAI,2020-04-09,True
1188,CAI-A,2020-04-09,True
1189,CAI-B,2020-04-09,True
1190,CAJ,2020-04-09,True
1191,CAKE,2020-04-09,True
1192,CAL,2020-04-09,True
1193,CALA,2020-04-09,True
1194,CALB,2020-04-09,True
1195,CALF,2020-04-09,True
1196,CALM,2020-04-09,True
1197,CALX,2020-04-09,True
1198,CAMP,2020-04-09,True
1199,CAMT,2020-04-09,True
1200,CAN,2020-04-09,True
1201,CANE,2020-04-09,True
1202,CANF,2020-04-09,True
1203,CANG,2020-04-09,True
1204,CAPE,2020-04-09,True
1205,CAPL,2020-04-09,True
1206,CAPR,2020-04-09,True
1207,CAR,2020-04-09,True
1208,CARA,2020-04-09,True
1209,CARE,2020-04-09,True
1210,CARG,2020-04-09,True
1211,CARO,2020-04-09,True
1212,CARR,2020-04-09,True
1213,CARS,2020-04-09,True
1214,CARV,2020-04-09,True
1215,CARZ,2020-04-09,True
1216,CASA,2020-04-09,True
1217,CASH,2020-04-09,True
1218,CASI,2020-04-09,True
1219,CASS,2020-04-09,True
1220,CASY,2020-04-09,True
1221,CAT,2020-04-09,True
1222,CATB,2020-04-09,True
1223,CATC,2020-04-09,True
1224,CATH,2020-04-09,True
1225,CATM,2020-04-09,True
1226,CATO,2020-04-09,True
1227,CATS,2020-04-09,True
1228,CATY,2020-04-09,True
1229,CB,2020-04-09,True
1230,CBAN,2020-04-09,True
1231,CBAT,2020-04-09,True
1232,CBAY,2020-04-09,True
1233,CBB,2020-04-09,True
1234,CBB-B,2020-04-09,True
1235,CBD,2020-04-09,True
1236,CBFV,2020-04-09,True
1237,CBH,2020-04-09,True
1238,CBIO,2020-04-09,True
1239,CBL,2020-04-09,True
1240,CBL-D,2020-04-09,True
1241,CBL-E,2020-04-09,True
1242,CBLI,2020-04-09,True
1243,CBMB,2020-04-09,True
1244,CBMG,2020-04-09,True
1245,CBNK,2020-04-09,True
1246,CBO,2020-04-09,True
1247,CBOE,2020-04-09,True
1248,CBON,2020-04-09,True
1249,CBPO,2020-04-09,True
1250,CBRE,2020-04-09,True
1251,CBRL,2020-04-09,True
1252,CBSH,2020-04-09,True
1253,CBSHP,2020-04-09,True
1254,CBT,2020-04-09,True
1255,CBTX,2020-04-09,True
1256,CBU,2020-04-09,True
1257,CBX,2020-04-09,True
1258,CBZ,2020-04-09,True
1259,CC,2020-04-09,True
1260,CCAC,2020-04-09,True
1261,CCAC+,2020-04-09,True
1262,CCAC=,2020-04-09,True
1263,CCAP,2020-04-09,True
1264,CCB,2020-04-09,True
1265,CCBG,2020-04-09,True
1266,CCC,2020-04-09,True
1267,CCCL,2020-04-09,True
1268,CCD,2020-04-09,True
1269,CCEP,2020-04-09,True
1270,CCF,2020-04-09,True
1271,CCH,2020-04-09,True
1272,CCH+,2020-04-09,True
1273,CCH=,2020-04-09,True
1274,CCI,2020-04-09,True
1275,CCI-A,2020-04-09,True
1276,CCJ,2020-04-09,True
1277,CCK,2020-04-09,True
1278,CCL,2020-04-09,True
1279,CCLP,2020-04-09,True
1280,CCM,2020-04-09,True
1281,CCMP,2020-04-09,True
1282,CCNE,2020-04-09,True
1283,CCO,2020-04-09,True
1284,CCOI,2020-04-09,True
1285,CCOR,2020-04-09,True
1286,CCR,2020-04-09,True
1287,CCRC,2020-04-09,True
1288,CCRN,2020-04-09,True
1289,CCS,2020-04-09,True
1290,CCU,2020-04-09,True
1291,CCX,2020-04-09,True
1292,CCX+,2020-04-09,True
1293,CCX=,2020-04-09,True
1294,CCXI,2020-04-09,True
1295,CCXX,2020-04-09,True
1296,CCXX+,2020-04-09,True
1297,CCXX=,2020-04-09,True
1298,CCZ,2020-04-09,True
1299,CDAY,2020-04-09,True
1300,CDC,2020-04-09,True
1301,CDE,2020-04-09,True
1302,CDEV,2020-04-09,True
1303,CDK,2020-04-09,True
1304,CDL,2020-04-09,True
1305,CDLX,2020-04-09,True
1306,CDMO,2020-04-09,True
1307,CDMOP,2020-04-09,True
1308,CDNA,2020-04-09,True
1309,CDNS,2020-04-09,True
1310,CDOR,2020-04-09,True
1311,CDR,2020-04-09,True
1312,CDR-B,2020-04-09,True
1313,CDR-C,2020-04-09,True
1314,CDTX,2020-04-09,True
1315,CDW,2020-04-09,True
1316,CDXC,2020-04-09,True
1317,CDXS,2020-04-09,True
1318,CDZI,2020-04-09,True
1319,CE,2020-04-09,True
1320,CEA,2020-04-09,True
1321,CECE,2020-04-09,True
1322,CEE,2020-04-09,True
1323,CEF,2020-04-09,True
1324,CEFS,2020-04-09,True
1325,CEI,2020-04-09,True
1326,CEIX,2020-04-09,True
1327,CEL,2020-04-09,True
1328,CELC,2020-04-09,True
1329,CELG^,2020-04-09,True
1330,CELH,2020-04-09,True
1331,CELP,2020-04-09,True
1332,CEM,2020-04-09,True
1333,CEMB,2020-04-09,True
1334,CEMI,2020-04-09,True
1335,CEN,2020-04-09,True
1336,CENT,2020-04-09,True
1337,CENTA,2020-04-09,True
1338,CENX,2020-04-09,True
1339,CEO,2020-04-09,True
1340,CEPU,2020-04-09,True
1341,CEQP,2020-04-09,True
1342,CEQP-,2020-04-09,True
1343,CERC,2020-04-09,True
1344,CERN,2020-04-09,True
1345,CERS,2020-04-09,True
1346,CET,2020-04-09,True
1347,CETV,2020-04-09,True
1348,CETX,2020-04-09,True
1349,CETXP,2020-04-09,True
1350,CETXW,2020-04-09,True
1351,CEV,2020-04-09,True
1352,CEVA,2020-04-09,True
1353,CEW,2020-04-09,True
1354,CEY,2020-04-09,True
1355,CEZ,2020-04-09,True
1356,CF,2020-04-09,True
1357,CFA,2020-04-09,True
1358,CFB,2020-04-09,True
1359,CFBI,2020-04-09,True
1360,CFBK,2020-04-09,True
1361,CFFA,2020-04-09,True
1362,CFFAU,2020-04-09,True
1363,CFFAW,2020-04-09,True
1364,CFFI,2020-04-09,True
1365,CFFN,2020-04-09,True
1366,CFG,2020-04-09,True
1367,CFG-D,2020-04-09,True
1368,CFG-E,2020-04-09,True
1369,CFMS,2020-04-09,True
1370,CFO,2020-04-09,True
1371,CFR,2020-04-09,True
1372,CFRX,2020-04-09,True
1373,CFX,2020-04-09,True
1374,CFXA,2020-04-09,True
1375,CG,2020-04-09,True
1376,CGA,2020-04-09,True
1377,CGBD,2020-04-09,True
1378,CGC,2020-04-09,True
1379,CGEN,2020-04-09,True
1380,CGIX,2020-04-09,True
1381,CGNX,2020-04-09,True
1382,CGO,2020-04-09,True
1383,CGW,2020-04-09,True
1384,CHA,2020-04-09,True
1385,CHAD,2020-04-09,True
1386,CHAP,2020-04-09,True
1387,CHAU,2020-04-09,True
1388,CHCI,2020-04-09,True
1389,CHCO,2020-04-09,True
1390,CHCT,2020-04-09,True
1391,CHD,2020-04-09,True
1392,CHDN,2020-04-09,True
1393,CHE,2020-04-09,True
1394,CHEF,2020-04-09,True
1395,CHEK,2020-04-09,True
1396,CHEKZ,2020-04-09,True
1397,CHEP,2020-04-09,True
1398,CHFS,2020-04-09,True
1399,CHGG,2020-04-09,True
1400,CHGX,2020-04-09,True
1401,CHH,2020-04-09,True
1402,CHI,2020-04-09,True
1403,CHIC,2020-04-09,True
1404,CHIE,2020-04-09,True
1405,CHIH,2020-04-09,True
1406,CHII,2020-04-09,True
1407,CHIK,2020-04-09,True
1408,CHIL,2020-04-09,True
1409,CHIM,2020-04-09,True
1410,CHIQ,2020-04-09,True
1411,CHIR,2020-04-09,True
1412,CHIS,2020-04-09,True
1413,CHIU,2020-04-09,True
1414,CHIX,2020-04-09,True
1415,CHK,2020-04-09,True
1416,CHK-D,2020-04-09,True
1417,CHKP,2020-04-09,True
1418,CHL,2020-04-09,True
1419,CHMA,2020-04-09,True
1420,CHMG,2020-04-09,True
1421,CHMI,2020-04-09,True
1422,CHMI-A,2020-04-09,True
1423,CHMI-B,2020-04-09,True
1424,CHN,2020-04-09,True
1425,CHNA,2020-04-09,True
1426,CHNG,2020-04-09,True
1427,CHNGU,2020-04-09,True
1428,CHNR,2020-04-09,True
1429,CHPM,2020-04-09,True
1430,CHPMU,2020-04-09,True
1431,CHPMW,2020-04-09,True
1432,CHRA,2020-04-09,True
1433,CHRS,2020-04-09,True
1434,CHRW,2020-04-09,True
1435,CHS,2020-04-09,True
1436,CHSCL,2020-04-09,True
1437,CHSCM,2020-04-09,True
1438,CHSCN,2020-04-09,True
1439,CHSCO,2020-04-09,True
1440,CHSCP,2020-04-09,True
1441,CHT,2020-04-09,True
1442,CHTR,2020-04-09,True
1443,CHU,2020-04-09,True
1444,CHUY,2020-04-09,True
1445,CHW,2020-04-09,True
1446,CHWY,2020-04-09,True
1447,CHY,2020-04-09,True
1448,CI,2020-04-09,True
1449,CIA,2020-04-09,True
1450,CIB,2020-04-09,True
1451,CIBR,2020-04-09,True
1452,CID,2020-04-09,True
1453,CIDM,2020-04-09,True
1454,CIEN,2020-04-09,True
1455,CIF,2020-04-09,True
1456,CIFS,2020-04-09,True
1457,CIG,2020-04-09,True
1458,CIG.C,2020-04-09,True
1459,CIGI,2020-04-09,True
1460,CIH,2020-04-09,True
1461,CII,2020-04-09,True
1462,CIIC,2020-04-09,True
1463,CIICU,2020-04-09,True
1464,CIICW,2020-04-09,True
1465,CIK,2020-04-09,True
1466,CIL,2020-04-09,True
1467,CIM,2020-04-09,True
1468,CIM-A,2020-04-09,True
1469,CIM-B,2020-04-09,True
1470,CIM-C,2020-04-09,True
1471,CIM-D,2020-04-09,True
1472,CINF,2020-04-09,True
1473,CINR,2020-04-09,True
1474,CIO,2020-04-09,True
1475,CIO-A,2020-04-09,True
1476,CIR,2020-04-09,True
1477,CIT,2020-04-09,True
1478,CIT-B,2020-04-09,True
1479,CIVB,2020-04-09,True
1480,CIX,2020-04-09,True
1481,CIZ,2020-04-09,True
1482,CIZN,2020-04-09,True
1483,CJJD,2020-04-09,True
1484,CKH,2020-04-09,True
1485,CKPT,2020-04-09,True
1486,CKX,2020-04-09,True
1487,CL,2020-04-09,True
1488,CLAR,2020-04-09,True
1489,CLB,2020-04-09,True
1490,CLBK,2020-04-09,True
1491,CLBS,2020-04-09,True
1492,CLCT,2020-04-09,True
1493,CLDB,2020-04-09,True
1494,CLDR,2020-04-09,True
1495,CLDT,2020-04-09,True
1496,CLDX,2020-04-09,True
1497,CLF,2020-04-09,True
1498,CLFD,2020-04-09,True
1499,CLGN,2020-04-09,True
1500,CLGX,2020-04-09,True
1501,CLH,2020-04-09,True
1502,CLI,2020-04-09,True
1503,CLIR,2020-04-09,True
1504,CLIX,2020-04-09,True
1505,CLLS,2020-04-09,True
1506,CLM,2020-04-09,True
1507,CLMT,2020-04-09,True
1508,CLNC,2020-04-09,True
1509,CLNE,2020-04-09,True
1510,CLNY,2020-04-09,True
1511,CLNY-G,2020-04-09,True
1512,CLNY-H,2020-04-09,True
1513,CLNY-I,2020-04-09,True
1514,CLNY-J,2020-04-09,True
1515,CLOU,2020-04-09,True
1516,CLPR,2020-04-09,True
1517,CLPS,2020-04-09,True
1518,CLPT,2020-04-09,True
1519,CLR,2020-04-09,True
1520,CLRB,2020-04-09,True
1521,CLRBZ,2020-04-09,True
1522,CLRG,2020-04-09,True
1523,CLRO,2020-04-09,True
1524,CLS,2020-04-09,True
1525,CLSD,2020-04-09,True
1526,CLSK,2020-04-09,True
1527,CLSN,2020-04-09,True
1528,CLTL,2020-04-09,True
1529,CLUB,2020-04-09,True
1530,CLVS,2020-04-09,True
1531,CLW,2020-04-09,True
1532,CLWT,2020-04-09,True
1533,CLX,2020-04-09,True
1534,CLXT,2020-04-09,True
1535,CM,2020-04-09,True
1536,CMA,2020-04-09,True
1537,CMBM,2020-04-09,True
1538,CMBS,2020-04-09,True
1539,CMC,2020-04-09,True
1540,CMCL,2020-04-09,True
1541,CMCM,2020-04-09,True
1542,CMCO,2020-04-09,True
1543,CMCSA,2020-04-09,True
1544,CMCT,2020-04-09,True
1545,CMCTP,2020-04-09,True
1546,CMD,2020-04-09,True
1547,CMDY,2020-04-09,True
1548,CME,2020-04-09,True
1549,CMF,2020-04-09,True
1550,CMFNL,2020-04-09,True
1551,CMG,2020-04-09,True
1552,CMI,2020-04-09,True
1553,CMLS,2020-04-09,True
1554,CMO,2020-04-09,True
1555,CMO-E,2020-04-09,True
1556,CMP,2020-04-09,True
1557,CMPR,2020-04-09,True
1558,CMRE,2020-04-09,True
1559,CMRE-B,2020-04-09,True
1560,CMRE-C,2020-04-09,True
1561,CMRE-D,2020-04-09,True
1562,CMRE-E,2020-04-09,True
1563,CMRX,2020-04-09,True
1564,CMS,2020-04-09,True
1565,CMS-B,2020-04-09,True
1566,CMSA,2020-04-09,True
1567,CMSC,2020-04-09,True
1568,CMSD,2020-04-09,True
1569,CMT,2020-04-09,True
1570,CMTL,2020-04-09,True
1571,CMU,2020-04-09,True
1572,CN,2020-04-09,True
1573,CNA,2020-04-09,True
1574,CNAT,2020-04-09,True
1575,CNBKA,2020-04-09,True
1576,CNBS,2020-04-09,True
1577,CNC,2020-04-09,True
1578,CNCE,2020-04-09,True
1579,CNCR,2020-04-09,True
1580,CNDT,2020-04-09,True
1581,CNET,2020-04-09,True
1582,CNF,2020-04-09,True
1583,CNFR,2020-04-09,True
1584,CNFRL,2020-04-09,True
1585,CNHI,2020-04-09,True
1586,CNI,2020-04-09,True
1587,CNK,2020-04-09,True
1588,CNMD,2020-04-09,True
1589,CNNB,2020-04-09,True
1590,CNNE,2020-04-09,True
1591,CNO,2020-04-09,True
1592,CNOB,2020-04-09,True
1593,CNP,2020-04-09,True
1594,CNP-B,2020-04-09,True
1595,CNQ,2020-04-09,True
1596,CNR,2020-04-09,True
1597,CNRG,2020-04-09,True
1598,CNS,2020-04-09,True
1599,CNSL,2020-04-09,True
1600,CNSP,2020-04-09,True
1601,CNST,2020-04-09,True
1602,CNTG,2020-04-09,True
1603,CNTY,2020-04-09,True
1604,CNX,2020-04-09,True
1605,CNXM,2020-04-09,True
1606,CNXN,2020-04-09,True
1607,CNXT,2020-04-09,True
1608,CNYA,2020-04-09,True
1609,CO,2020-04-09,True
1610,COCP,2020-04-09,True
1611,CODA,2020-04-09,True
1612,CODI,2020-04-09,True
1613,CODI-A,2020-04-09,True
1614,CODI-B,2020-04-09,True
1615,CODI-C,2020-04-09,True
1616,CODX,2020-04-09,True
1617,COE,2020-04-09,True
1618,COF,2020-04-09,True
1619,COF-F,2020-04-09,True
1620,COF-G,2020-04-09,True
1621,COF-H,2020-04-09,True
1622,COF-I,2020-04-09,True
1623,COF-J,2020-04-09,True
1624,COFS,2020-04-09,True
1625,COG,2020-04-09,True
1626,COHN,2020-04-09,True
1627,COHR,2020-04-09,True
1628,COHU,2020-04-09,True
1629,COKE,2020-04-09,True
1630,COLB,2020-04-09,True
1631,COLD,2020-04-09,True
1632,COLL,2020-04-09,True
1633,COLM,2020-04-09,True
1634,COM,2020-04-09,True
1635,COMB,2020-04-09,True
1636,COMM,2020-04-09,True
1637,COMT,2020-04-09,True
1638,CONE,2020-04-09,True
1639,CONN,2020-04-09,True
1640,COO,2020-04-09,True
1641,COOP,2020-04-09,True
1642,COP,2020-04-09,True
1643,COPX,2020-04-09,True
1644,COR,2020-04-09,True
1645,CORE,2020-04-09,True
1646,CORN,2020-04-09,True
1647,CORP,2020-04-09,True
1648,CORR,2020-04-09,True
1649,CORR-A,2020-04-09,True
1650,CORT,2020-04-09,True
1651,CORV,2020-04-09,True
1652,COST,2020-04-09,True
1653,COTY,2020-04-09,True
1654,COUP,2020-04-09,True
1655,COW,2020-04-09,True
1656,COWN,2020-04-09,True
1657,COWNL,2020-04-09,True
1658,COWNZ,2020-04-09,True
1659,COWZ,2020-04-09,True
1660,CP,2020-04-09,True
1661,CPA,2020-04-09,True
1662,CPAA,2020-04-09,True
1663,CPAAU,2020-04-09,True
1664,CPAAW,2020-04-09,True
1665,CPAC,2020-04-09,True
1666,CPAH,2020-04-09,True
1667,CPB,2020-04-09,True
1668,CPE,2020-04-09,True
1669,CPER,2020-04-09,True
1670,CPF,2020-04-09,True
1671,CPG,2020-04-09,True
1672,CPHC,2020-04-09,True
1673,CPHI,2020-04-09,True
1674,CPI,2020-04-09,True
1675,CPIX,2020-04-09,True
1676,CPK,2020-04-09,True
1677,CPLG,2020-04-09,True
1678,CPLP,2020-04-09,True
1679,CPRI,2020-04-09,True
1680,CPRT,2020-04-09,True
1681,CPRX,2020-04-09,True
1682,CPS,2020-04-09,True
1683,CPSH,2020-04-09,True
1684,CPSI,2020-04-09,True
1685,CPSS,2020-04-09,True
1686,CPST,2020-04-09,True
1687,CPT,2020-04-09,True
1688,CPTA,2020-04-09,True
1689,CPTAG,2020-04-09,True
1690,CPTAL,2020-04-09,True
1691,CPZ,2020-04-09,True
1692,CQP,2020-04-09,True
1693,CQQQ,2020-04-09,True
1694,CR,2020-04-09,True
1695,CRAI,2020-04-09,True
1696,CRAK,2020-04-09,True
1697,CRBN,2020-04-09,True
1698,CRBP,2020-04-09,True
1699,CRC,2020-04-09,True
1700,CRD.A,2020-04-09,True
1701,CRD.B,2020-04-09,True
1702,CREE,2020-04-09,True
1703,CREG,2020-04-09,True
1704,CRESY,2020-04-09,True
1705,CREX,2020-04-09,True
1706,CREXW,2020-04-09,True
1707,CRF,2020-04-09,True
1708,CRH,2020-04-09,True
1709,CRHM,2020-04-09,True
1710,CRI,2020-04-09,True
1711,CRIS,2020-04-09,True
1712,CRK,2020-04-09,True
1713,CRL,2020-04-09,True
1714,CRM,2020-04-09,True
1715,CRMD,2020-04-09,True
1716,CRMT,2020-04-09,True
1717,CRNC,2020-04-09,True
1718,CRNT,2020-04-09,True
1719,CRNX,2020-04-09,True
1720,CROC,2020-04-09,True
1721,CRON,2020-04-09,True
1722,CROP,2020-04-09,True
1723,CROX,2020-04-09,True
1724,CRS,2020-04-09,True
1725,CRSA,2020-04-09,True
1726,CRSAU,2020-04-09,True
1727,CRSAW,2020-04-09,True
1728,CRSP,2020-04-09,True
1729,CRT,2020-04-09,True
1730,CRTO,2020-04-09,True
